Revenue_ID,Date,Year,Quarter,Month,Department_ID,Customer_ID,Revenue_Category_ID,Invoice_ID,Revenue_Amount,Payment_Status,Region_ID
REV-015322,2026-02-02,2026,Q1,February,DEP-007,CUS-00807,RCAT-005,INV-014507,21754.17,Overdue,REG-06
REV-015451,2026-02-02,2026,Q1,February,DEP-010,CUS-00039,RCAT-010,INV-012697,8120.89,Paid,REG-05
REV-015919,2026-02-02,2026,Q1,February,DEP-002,CUS-00604,RCAT-001,INV-013270,2133.88,Paid,REG-05
REV-016907,2026-02-02,2026,Q1,February,DEP-007,CUS-01466,RCAT-009,INV-011162,13143.14,Pending,REG-06
REV-017859,2026-02-02,2026,Q1,February,DEP-008,CUS-01266,RCAT-007,INV-010443,12162.69,Paid,REG-02
REV-018500,2026-02-02,2026,Q1,February,DEP-009,CUS-00195,RCAT-004,INV-006677,10552.58,Pending,REG-02
REV-019526,2026-02-02,2026,Q1,February,DEP-010,CUS-00061,RCAT-001,INV-009288,28570.42,Paid,REG-06
REV-019736,2026-02-02,2026,Q1,February,DEP-003,CUS-00747,RCAT-002,INV-010136,39668.44,Pending,REG-07
REV-020991,2026-02-02,2026,Q1,February,DEP-004,CUS-00281,RCAT-006,INV-008725,54394.05,Paid,REG-05
REV-021894,2026-02-02,2026,Q1,February,DEP-003,CUS-00986,RCAT-003,INV-001522,8404.73,Approved,REG-08
REV-022252,2026-02-02,2026,Q1,February,DEP-005,CUS-01836,RCAT-010,INV-011173,14866.23,Overdue,REG-04
REV-024258,2026-02-02,2026,Q1,February,DEP-008,CUS-01392,RCAT-001,INV-000542,27256.77,Overdue,REG-08
REV-024684,2026-02-02,2026,Q1,February,DEP-001,CUS-01608,RCAT-007,INV-001346,14449.93,Pending,REG-05
REV-000394,2026-02-03,2026,Q1,February,DEP-010,CUS-00444,RCAT-009,INV-003193,10015.61,Approved,REG-03
REV-001006,2026-02-03,2026,Q1,February,DEP-010,CUS-00975,RCAT-003,INV-010389,19408.53,Paid,REG-08
REV-001087,2026-02-03,2026,Q1,February,DEP-003,CUS-00988,RCAT-010,INV-001945,45621.95,Paid,REG-05
REV-001484,2026-02-03,2026,Q1,February,DEP-003,CUS-01185,RCAT-006,INV-006101,15656.95,Pending,REG-06
REV-001982,2026-02-03,2026,Q1,February,DEP-006,CUS-00571,RCAT-007,INV-012047,179468.47,Paid,REG-08
REV-002240,2026-02-03,2026,Q1,February,DEP-008,CUS-01759,RCAT-009,INV-010904,4725.56,Paid,REG-08
REV-003836,2026-02-03,2026,Q1,February,DEP-007,CUS-00093,RCAT-010,INV-000608,35654.74,Paid,REG-05
REV-004754,2026-02-03,2026,Q1,February,DEP-006,CUS-01692,RCAT-005,INV-009927,9406.81,Paid,REG-05
REV-004901,2026-02-03,2026,Q1,February,DEP-010,CUS-00834,RCAT-004,INV-008991,23549.09,Paid,REG-08
REV-005307,2026-02-03,2026,Q1,February,DEP-007,CUS-00816,RCAT-001,INV-013192,137800.72,Paid,REG-06
REV-005866,2026-02-03,2026,Q1,February,DEP-007,CUS-01281,RCAT-005,INV-009769,22734.5,Pending,REG-04
REV-007192,2026-02-03,2026,Q1,February,DEP-008,CUS-01111,RCAT-009,INV-007532,53925.92,Overdue,REG-02
REV-007425,2026-02-03,2026,Q1,February,DEP-006,CUS-01629,RCAT-001,INV-007055,16375.0,Overdue,REG-08
REV-008362,2026-02-03,2026,Q1,February,DEP-003,CUS-00657,RCAT-005,INV-010945,19738.99,Paid,REG-08
REV-008887,2026-02-03,2026,Q1,February,DEP-009,CUS-00206,RCAT-005,INV-001534,83167.4,Paid,REG-08
REV-008913,2026-02-03,2026,Q1,February,DEP-006,CUS-01232,RCAT-005,INV-014058,16973.9,Paid,REG-03
REV-010967,2026-02-03,2026,Q1,February,DEP-007,CUS-00093,RCAT-001,INV-009451,29843.56,Paid,REG-02
REV-011067,2026-02-03,2026,Q1,February,DEP-006,CUS-01565,RCAT-004,INV-012857,28544.55,Paid,REG-04
REV-012372,2026-02-03,2026,Q1,February,DEP-008,CUS-01006,RCAT-005,INV-011589,9771.07,Pending,REG-07
REV-012713,2026-02-03,2026,Q1,February,DEP-004,CUS-00298,RCAT-009,INV-001481,52888.41,Pending,REG-07
REV-015638,2026-02-03,2026,Q1,February,DEP-008,CUS-00266,RCAT-003,INV-014135,9790.15,Cancelled,REG-01
REV-017092,2026-02-03,2026,Q1,February,DEP-008,CUS-00420,RCAT-002,INV-000873,842.3,Paid,REG-03
REV-018446,2026-02-03,2026,Q1,February,DEP-001,CUS-01254,RCAT-004,INV-004913,7278.49,Pending,REG-04
REV-019494,2026-02-03,2026,Q1,February,DEP-009,CUS-00987,RCAT-006,INV-012819,2172.39,Paid,REG-01
REV-019585,2026-02-03,2026,Q1,February,DEP-002,CUS-00152,RCAT-001,INV-002186,7178.45,Pending,REG-03
REV-021642,2026-02-03,2026,Q1,February,DEP-004,CUS-01264,RCAT-010,INV-002686,8338.73,Paid,REG-02
REV-021928,2026-02-03,2026,Q1,February,DEP-008,CUS-01355,RCAT-008,INV-013321,3450.41,Paid,REG-05
REV-022971,2026-02-03,2026,Q1,February,DEP-002,CUS-00770,RCAT-004,INV-012223,83637.11,Paid,REG-04
REV-024490,2026-02-03,2026,Q1,February,DEP-007,CUS-01121,RCAT-010,INV-005425,15163.31,Pending,REG-04
REV-000952,2026-02-04,2026,Q1,February,DEP-010,CUS-00158,RCAT-007,INV-008203,16032.48,Approved,REG-05
REV-002141,2026-02-04,2026,Q1,February,DEP-010,CUS-00805,RCAT-010,INV-013583,6125.74,Approved,REG-05
REV-002300,2026-02-04,2026,Q1,February,DEP-006,CUS-01855,RCAT-010,INV-013362,22081.3,Paid,REG-02
REV-002735,2026-02-04,2026,Q1,February,DEP-007,CUS-01098,RCAT-006,INV-005273,7914.4,Paid,REG-02
REV-003925,2026-02-04,2026,Q1,February,DEP-001,CUS-00572,RCAT-009,INV-004422,12363.29,Overdue,REG-07
REV-003964,2026-02-04,2026,Q1,February,DEP-006,CUS-01050,RCAT-006,INV-001762,11407.31,Paid,REG-02
REV-004216,2026-02-04,2026,Q1,February,DEP-004,CUS-00873,RCAT-006,INV-009441,30778.79,Paid,REG-08
REV-004271,2026-02-04,2026,Q1,February,DEP-001,CUS-01916,RCAT-006,INV-000199,15479.77,Paid,REG-02
REV-005697,2026-02-04,2026,Q1,February,DEP-004,CUS-01167,RCAT-004,INV-011830,6379.84,Paid,REG-02
REV-005964,2026-02-04,2026,Q1,February,DEP-003,CUS-00785,RCAT-007,INV-008954,7659.31,Pending,REG-05
REV-006824,2026-02-04,2026,Q1,February,DEP-005,CUS-00388,RCAT-009,INV-008935,7338.24,Paid,REG-01
REV-007945,2026-02-04,2026,Q1,February,DEP-002,CUS-00446,RCAT-010,INV-005707,2529.57,Paid,REG-05
REV-008650,2026-02-04,2026,Q1,February,DEP-002,CUS-01876,RCAT-004,INV-003751,5129.03,Pending,REG-06
REV-009048,2026-02-04,2026,Q1,February,DEP-006,CUS-00874,RCAT-006,INV-011824,2598.81,Paid,REG-01
REV-009311,2026-02-04,2026,Q1,February,DEP-009,CUS-00578,RCAT-010,INV-005384,435.3,Cancelled,REG-06
REV-009734,2026-02-04,2026,Q1,February,DEP-008,CUS-00687,RCAT-001,INV-012148,29641.19,Approved,REG-04
REV-010003,2026-02-04,2026,Q1,February,DEP-001,CUS-01221,RCAT-007,INV-009134,31597.69,Overdue,REG-01
REV-010207,2026-02-04,2026,Q1,February,DEP-008,CUS-00282,RCAT-002,INV-005602,4758.48,Approved,REG-07
REV-011123,2026-02-04,2026,Q1,February,DEP-007,CUS-01075,RCAT-006,INV-010653,16619.0,Overdue,REG-01
REV-011464,2026-02-04,2026,Q1,February,DEP-007,CUS-01185,RCAT-009,INV-013585,67349.35,Pending,REG-03
REV-013296,2026-02-04,2026,Q1,February,DEP-008,CUS-00130,RCAT-002,INV-007414,145705.98,Approved,REG-08
REV-014484,2026-02-04,2026,Q1,February,DEP-010,CUS-00795,RCAT-002,INV-008235,58031.79,Paid,REG-05
REV-014990,2026-02-04,2026,Q1,February,DEP-006,CUS-01878,RCAT-010,INV-000751,5085.1,Paid,REG-03
REV-016449,2026-02-04,2026,Q1,February,DEP-003,CUS-01987,RCAT-008,INV-004927,10703.71,Overdue,REG-04
REV-017971,2026-02-04,2026,Q1,February,DEP-008,CUS-01967,RCAT-001,INV-001215,1110.1,Paid,REG-01
REV-019077,2026-02-04,2026,Q1,February,DEP-007,CUS-01441,RCAT-006,INV-003052,5215.69,Approved,REG-08
REV-019816,2026-02-04,2026,Q1,February,DEP-001,CUS-01239,RCAT-005,INV-004528,6224.33,Paid,REG-05
REV-019995,2026-02-04,2026,Q1,February,DEP-010,CUS-00755,RCAT-001,INV-001274,7077.85,Approved,REG-08
REV-020024,2026-02-04,2026,Q1,February,DEP-002,CUS-01687,RCAT-009,INV-011703,3235.61,Pending,REG-02
REV-021209,2026-02-04,2026,Q1,February,DEP-008,CUS-00359,RCAT-005,INV-003538,73041.59,Paid,REG-08
REV-021271,2026-02-04,2026,Q1,February,DEP-010,CUS-00492,RCAT-009,INV-011133,136838.1,Approved,REG-06
REV-022211,2026-02-04,2026,Q1,February,DEP-010,CUS-01620,RCAT-008,INV-000644,13416.76,Paid,REG-07
REV-022247,2026-02-04,2026,Q1,February,DEP-001,CUS-00701,RCAT-001,INV-005663,9705.36,Paid,REG-02
REV-022737,2026-02-04,2026,Q1,February,DEP-007,CUS-00635,RCAT-007,INV-002660,4737.27,Paid,REG-02
REV-023200,2026-02-04,2026,Q1,February,DEP-003,CUS-00544,RCAT-003,INV-005452,982.81,Paid,REG-08
REV-023215,2026-02-04,2026,Q1,February,DEP-004,CUS-01943,RCAT-010,INV-008806,30988.22,Paid,REG-07
REV-023463,2026-02-04,2026,Q1,February,DEP-005,CUS-01136,RCAT-007,INV-013220,15406.97,Paid,REG-06
REV-024444,2026-02-04,2026,Q1,February,DEP-002,CUS-01565,RCAT-002,INV-001823,6633.0,Pending,REG-01
REV-024481,2026-02-04,2026,Q1,February,DEP-002,CUS-00095,RCAT-001,INV-010334,5488.36,Paid,REG-01
REV-000318,2026-02-05,2026,Q1,February,DEP-010,CUS-01134,RCAT-004,INV-001539,3521.92,Overdue,REG-07
REV-000501,2026-02-05,2026,Q1,February,DEP-003,CUS-00282,RCAT-001,INV-014797,8239.85,Paid,REG-01
REV-001218,2026-02-05,2026,Q1,February,DEP-008,CUS-01858,RCAT-005,INV-013530,1074.56,Paid,REG-05
REV-001879,2026-02-05,2026,Q1,February,DEP-004,CUS-00764,RCAT-004,INV-005015,4963.75,Pending,REG-05
REV-002158,2026-02-05,2026,Q1,February,DEP-002,CUS-01797,RCAT-003,INV-011971,13156.13,Approved,REG-05
REV-005196,2026-02-05,2026,Q1,February,DEP-004,CUS-01982,RCAT-006,INV-003474,2565.65,Cancelled,REG-04
REV-006592,2026-02-05,2026,Q1,February,DEP-002,CUS-00161,RCAT-010,INV-006568,7127.5,Pending,REG-07
REV-007426,2026-02-05,2026,Q1,February,DEP-010,CUS-00569,RCAT-001,INV-003456,8812.89,Pending,REG-03
REV-011152,2026-02-05,2026,Q1,February,DEP-004,CUS-01175,RCAT-005,INV-003727,25560.34,Paid,REG-04
REV-011199,2026-02-05,2026,Q1,February,DEP-004,CUS-01615,RCAT-001,INV-004006,6405.75,Paid,REG-07
REV-013204,2026-02-05,2026,Q1,February,DEP-006,CUS-01800,RCAT-008,INV-008761,7197.93,Paid,REG-06
REV-013308,2026-02-05,2026,Q1,February,DEP-001,CUS-00261,RCAT-004,INV-008019,32074.53,Pending,REG-05
REV-014869,2026-02-05,2026,Q1,February,DEP-002,CUS-01730,RCAT-009,INV-011888,4121.57,Paid,REG-01
REV-016920,2026-02-05,2026,Q1,February,DEP-003,CUS-00938,RCAT-004,INV-012890,6570.87,Approved,REG-07
REV-017140,2026-02-05,2026,Q1,February,DEP-005,CUS-00992,RCAT-004,INV-012972,45938.55,Paid,REG-07
REV-017765,2026-02-05,2026,Q1,February,DEP-010,CUS-01562,RCAT-001,INV-011341,26827.48,Approved,REG-05
REV-018378,2026-02-05,2026,Q1,February,DEP-001,CUS-01438,RCAT-001,INV-001622,23242.86,Pending,REG-01
REV-018654,2026-02-05,2026,Q1,February,DEP-004,CUS-00532,RCAT-001,INV-002049,106800.52,Paid,REG-02
REV-019006,2026-02-05,2026,Q1,February,DEP-007,CUS-00154,RCAT-001,INV-001617,4911.94,Overdue,REG-03
REV-019111,2026-02-05,2026,Q1,February,DEP-010,CUS-00984,RCAT-004,INV-011640,81201.63,Overdue,REG-01
REV-020288,2026-02-05,2026,Q1,February,DEP-004,CUS-00689,RCAT-007,INV-013573,27585.03,Overdue,REG-07
REV-021172,2026-02-05,2026,Q1,February,DEP-006,CUS-01841,RCAT-010,INV-002502,2646.38,Pending,REG-03
REV-022205,2026-02-05,2026,Q1,February,DEP-009,CUS-01891,RCAT-009,INV-001812,46735.12,Paid,REG-01
REV-022213,2026-02-05,2026,Q1,February,DEP-007,CUS-00788,RCAT-006,INV-011671,577.68,Overdue,REG-03
REV-022932,2026-02-05,2026,Q1,February,DEP-004,CUS-01961,RCAT-001,INV-005283,8755.67,Pending,REG-03
REV-023782,2026-02-05,2026,Q1,February,DEP-004,CUS-01175,RCAT-009,INV-005176,25267.23,Paid,REG-07
REV-023790,2026-02-05,2026,Q1,February,DEP-002,CUS-01983,RCAT-003,INV-010638,26830.86,Approved,REG-02
REV-024664,2026-02-05,2026,Q1,February,DEP-003,CUS-00021,RCAT-006,INV-003527,2576.7,Overdue,REG-01
REV-000102,2026-02-06,2026,Q1,February,DEP-008,CUS-01508,RCAT-009,INV-006416,19123.98,Paid,REG-05
REV-000222,2026-02-06,2026,Q1,February,DEP-008,CUS-01554,RCAT-008,INV-011408,7526.45,Paid,REG-01
REV-000423,2026-02-06,2026,Q1,February,DEP-001,CUS-00816,RCAT-004,INV-000536,4769.01,Paid,REG-04
REV-000532,2026-02-06,2026,Q1,February,DEP-009,CUS-00162,RCAT-005,INV-007667,67475.73,Paid,REG-06
REV-001007,2026-02-06,2026,Q1,February,DEP-002,CUS-00183,RCAT-006,INV-008675,9019.04,Pending,REG-01
REV-002028,2026-02-06,2026,Q1,February,DEP-002,CUS-00924,RCAT-008,INV-004248,53191.58,Overdue,REG-02
REV-002323,2026-02-06,2026,Q1,February,DEP-006,CUS-00151,RCAT-003,INV-000475,30172.63,Pending,REG-04
REV-002338,2026-02-06,2026,Q1,February,DEP-001,CUS-01183,RCAT-004,INV-006495,4296.3,Paid,REG-02
REV-004064,2026-02-06,2026,Q1,February,DEP-010,CUS-01017,RCAT-009,INV-008336,3525.56,Pending,REG-02
REV-004604,2026-02-06,2026,Q1,February,DEP-009,CUS-01107,RCAT-001,INV-014560,44441.54,Approved,REG-08
REV-004723,2026-02-06,2026,Q1,February,DEP-003,CUS-01856,RCAT-010,INV-011575,108099.64,Paid,REG-01
REV-004889,2026-02-06,2026,Q1,February,DEP-001,CUS-01223,RCAT-006,INV-004090,28272.53,Pending,REG-04
REV-004938,2026-02-06,2026,Q1,February,DEP-008,CUS-01910,RCAT-007,INV-012647,29144.46,Approved,REG-07
REV-008530,2026-02-06,2026,Q1,February,DEP-003,CUS-01787,RCAT-007,INV-013902,76436.14,Pending,REG-04
REV-008578,2026-02-06,2026,Q1,February,DEP-004,CUS-01141,RCAT-002,INV-006988,7412.69,Overdue,REG-07
REV-010820,2026-02-06,2026,Q1,February,DEP-008,CUS-00761,RCAT-006,INV-008684,24538.4,Paid,REG-04
REV-011017,2026-02-06,2026,Q1,February,DEP-002,CUS-00883,RCAT-009,INV-014157,5899.06,Overdue,REG-06
REV-012698,2026-02-06,2026,Q1,February,DEP-004,CUS-01535,RCAT-010,INV-001346,2561.22,Pending,REG-06
REV-015786,2026-02-06,2026,Q1,February,DEP-006,CUS-00878,RCAT-003,INV-006953,5594.15,Paid,REG-01
REV-016135,2026-02-06,2026,Q1,February,DEP-004,CUS-00748,RCAT-001,INV-012041,35892.62,Approved,REG-03
REV-016463,2026-02-06,2026,Q1,February,DEP-006,CUS-00008,RCAT-004,INV-013700,9256.75,Paid,REG-05
REV-016857,2026-02-06,2026,Q1,February,DEP-007,CUS-00405,RCAT-009,INV-007580,10777.82,Paid,REG-02
REV-017075,2026-02-06,2026,Q1,February,DEP-008,CUS-00675,RCAT-005,INV-013335,46292.3,Approved,REG-02
REV-017162,2026-02-06,2026,Q1,February,DEP-004,CUS-01460,RCAT-008,INV-009490,6296.84,Approved,REG-02
REV-017475,2026-02-06,2026,Q1,February,DEP-004,CUS-00294,RCAT-008,INV-000577,21388.3,Approved,REG-08
REV-018813,2026-02-06,2026,Q1,February,DEP-003,CUS-00635,RCAT-010,INV-002883,7300.44,Approved,REG-04
REV-018920,2026-02-06,2026,Q1,February,DEP-007,CUS-00831,RCAT-004,INV-013514,19408.45,Paid,REG-07
REV-019043,2026-02-06,2026,Q1,February,DEP-005,CUS-00115,RCAT-001,INV-008322,6459.61,Approved,REG-07
REV-019976,2026-02-06,2026,Q1,February,DEP-001,CUS-01300,RCAT-009,INV-012949,5981.69,Paid,REG-06
REV-021186,2026-02-06,2026,Q1,February,DEP-008,CUS-00392,RCAT-002,INV-001983,13531.59,Pending,REG-05
REV-022184,2026-02-06,2026,Q1,February,DEP-005,CUS-01837,RCAT-003,INV-000544,12350.82,Paid,REG-03
REV-022198,2026-02-06,2026,Q1,February,DEP-008,CUS-01400,RCAT-010,INV-009487,5291.4,Paid,REG-04
REV-023302,2026-02-06,2026,Q1,February,DEP-007,CUS-01083,RCAT-002,INV-002657,30454.34,Overdue,REG-05
REV-000434,2026-02-07,2026,Q1,February,DEP-009,CUS-00164,RCAT-004,INV-014415,36577.59,Paid,REG-07
REV-001514,2026-02-07,2026,Q1,February,DEP-002,CUS-00312,RCAT-007,INV-006507,6166.99,Approved,REG-08
REV-002410,2026-02-07,2026,Q1,February,DEP-002,CUS-01976,RCAT-008,INV-014360,23969.75,Paid,REG-01
REV-002589,2026-02-07,2026,Q1,February,DEP-002,CUS-00471,RCAT-003,INV-007574,12475.75,Approved,REG-08
REV-003737,2026-02-07,2026,Q1,February,DEP-008,CUS-00889,RCAT-005,INV-002639,16948.32,Paid,REG-08
REV-004114,2026-02-07,2026,Q1,February,DEP-005,CUS-01070,RCAT-007,INV-011203,14136.51,Paid,REG-02
REV-004252,2026-02-07,2026,Q1,February,DEP-001,CUS-01592,RCAT-003,INV-004898,37477.67,Overdue,REG-02
REV-004726,2026-02-07,2026,Q1,February,DEP-008,CUS-00643,RCAT-009,INV-004737,5139.37,Approved,REG-07
REV-005464,2026-02-07,2026,Q1,February,DEP-008,CUS-00159,RCAT-007,INV-008868,8456.87,Paid,REG-04
REV-005635,2026-02-07,2026,Q1,February,DEP-002,CUS-00683,RCAT-003,INV-014901,17270.55,Paid,REG-04
REV-007271,2026-02-07,2026,Q1,February,DEP-008,CUS-01040,RCAT-001,INV-012781,27246.14,Overdue,REG-03
REV-007492,2026-02-07,2026,Q1,February,DEP-001,CUS-00918,RCAT-005,INV-014739,15311.87,Approved,REG-02
REV-007731,2026-02-07,2026,Q1,February,DEP-004,CUS-00135,RCAT-002,INV-006242,17181.29,Paid,REG-06
REV-009396,2026-02-07,2026,Q1,February,DEP-001,CUS-01181,RCAT-006,INV-009607,15383.41,Paid,REG-06
REV-009815,2026-02-07,2026,Q1,February,DEP-006,CUS-00626,RCAT-006,INV-000180,20729.69,Paid,REG-03
REV-009909,2026-02-07,2026,Q1,February,DEP-006,CUS-00600,RCAT-002,INV-009738,5203.9,Overdue,REG-03
REV-010677,2026-02-07,2026,Q1,February,DEP-005,CUS-00987,RCAT-004,INV-010116,18896.03,Pending,REG-02
REV-010845,2026-02-07,2026,Q1,February,DEP-009,CUS-01220,RCAT-008,INV-013168,53632.58,Paid,REG-05
REV-011113,2026-02-07,2026,Q1,February,DEP-006,CUS-00781,RCAT-010,INV-008209,39392.76,Paid,REG-02
REV-011591,2026-02-07,2026,Q1,February,DEP-007,CUS-00990,RCAT-003,INV-003391,7096.29,Paid,REG-05
REV-013422,2026-02-07,2026,Q1,February,DEP-009,CUS-00538,RCAT-008,INV-001176,9665.97,Overdue,REG-01
REV-013525,2026-02-07,2026,Q1,February,DEP-005,CUS-01405,RCAT-001,INV-008289,19797.65,Paid,REG-03
REV-013807,2026-02-07,2026,Q1,February,DEP-008,CUS-00826,RCAT-006,INV-009223,10238.64,Approved,REG-05
REV-014428,2026-02-07,2026,Q1,February,DEP-001,CUS-01195,RCAT-010,INV-006115,10412.49,Paid,REG-08
REV-014493,2026-02-07,2026,Q1,February,DEP-002,CUS-01937,RCAT-005,INV-005642,19171.33,Approved,REG-04
REV-015180,2026-02-07,2026,Q1,February,DEP-002,CUS-01677,RCAT-005,INV-012320,6485.85,Paid,REG-02
REV-017361,2026-02-07,2026,Q1,February,DEP-003,CUS-01498,RCAT-003,INV-012727,12882.08,Paid,REG-05
REV-017805,2026-02-07,2026,Q1,February,DEP-007,CUS-01425,RCAT-009,INV-007708,17972.49,Paid,REG-03
REV-017819,2026-02-07,2026,Q1,February,DEP-001,CUS-00094,RCAT-007,INV-000994,15004.65,Overdue,REG-06
REV-018130,2026-02-07,2026,Q1,February,DEP-008,CUS-00779,RCAT-009,INV-006246,15715.72,Paid,REG-01
REV-019406,2026-02-07,2026,Q1,February,DEP-004,CUS-00250,RCAT-010,INV-005183,9031.55,Paid,REG-03
REV-019799,2026-02-07,2026,Q1,February,DEP-002,CUS-01866,RCAT-003,INV-005926,19715.72,Paid,REG-06
REV-019991,2026-02-07,2026,Q1,February,DEP-010,CUS-01246,RCAT-005,INV-012734,32184.19,Paid,REG-01
REV-020851,2026-02-07,2026,Q1,February,DEP-006,CUS-01453,RCAT-003,INV-003385,16438.04,Paid,REG-06
REV-021253,2026-02-07,2026,Q1,February,DEP-010,CUS-01771,RCAT-010,INV-001060,94887.68,Paid,REG-03
REV-021430,2026-02-07,2026,Q1,February,DEP-003,CUS-00228,RCAT-001,INV-010195,18534.56,Approved,REG-07
REV-021698,2026-02-07,2026,Q1,February,DEP-001,CUS-01025,RCAT-009,INV-003951,15833.19,Cancelled,REG-05
REV-023880,2026-02-07,2026,Q1,February,DEP-003,CUS-01813,RCAT-002,INV-002110,11656.38,Overdue,REG-02
REV-024408,2026-02-07,2026,Q1,February,DEP-008,CUS-01445,RCAT-008,INV-010853,5487.24,Approved,REG-06
REV-024448,2026-02-07,2026,Q1,February,DEP-004,CUS-00474,RCAT-001,INV-011302,7680.44,Approved,REG-07
REV-000339,2026-02-08,2026,Q1,February,DEP-008,CUS-00139,RCAT-002,INV-001077,18505.14,Paid,REG-02
REV-000387,2026-02-08,2026,Q1,February,DEP-007,CUS-01694,RCAT-002,INV-004467,4543.95,Paid,REG-05
REV-000552,2026-02-08,2026,Q1,February,DEP-005,CUS-01869,RCAT-003,INV-004367,14315.62,Paid,REG-08
REV-002565,2026-02-08,2026,Q1,February,DEP-007,CUS-00457,RCAT-005,INV-004936,46353.43,Paid,REG-06
REV-003009,2026-02-08,2026,Q1,February,DEP-006,CUS-00855,RCAT-004,INV-003704,23214.77,Approved,REG-08
REV-003029,2026-02-08,2026,Q1,February,DEP-006,CUS-00527,RCAT-004,INV-006121,8819.37,Pending,REG-06
REV-003512,2026-02-08,2026,Q1,February,DEP-004,CUS-01676,RCAT-008,INV-011520,20628.1,Approved,REG-03
REV-005004,2026-02-08,2026,Q1,February,DEP-004,CUS-00580,RCAT-007,INV-011526,50934.25,Approved,REG-03
REV-005439,2026-02-08,2026,Q1,February,DEP-010,CUS-01722,RCAT-002,INV-000027,8158.45,Paid,REG-03
REV-005864,2026-02-08,2026,Q1,February,DEP-003,CUS-01407,RCAT-008,INV-012116,32059.96,Paid,REG-08
REV-006016,2026-02-08,2026,Q1,February,DEP-010,CUS-01053,RCAT-002,INV-007352,3574.49,Overdue,REG-01
REV-006038,2026-02-08,2026,Q1,February,DEP-010,CUS-01467,RCAT-009,INV-003410,15126.29,Paid,REG-07
REV-006873,2026-02-08,2026,Q1,February,DEP-010,CUS-00354,RCAT-008,INV-013042,8668.85,Overdue,REG-02
REV-006948,2026-02-08,2026,Q1,February,DEP-004,CUS-00819,RCAT-007,INV-008019,2135.09,Paid,REG-04
REV-008767,2026-02-08,2026,Q1,February,DEP-001,CUS-01685,RCAT-008,INV-005837,11701.59,Paid,REG-08
REV-009381,2026-02-08,2026,Q1,February,DEP-006,CUS-01839,RCAT-001,INV-013045,6439.47,Pending,REG-04
REV-010150,2026-02-08,2026,Q1,February,DEP-008,CUS-01479,RCAT-002,INV-005039,19779.86,Paid,REG-03
REV-011918,2026-02-08,2026,Q1,February,DEP-010,CUS-00957,RCAT-002,INV-009456,29817.03,Paid,REG-02
REV-012748,2026-02-08,2026,Q1,February,DEP-008,CUS-01464,RCAT-001,INV-011622,6764.18,Pending,REG-05
REV-012879,2026-02-08,2026,Q1,February,DEP-010,CUS-01249,RCAT-001,INV-002747,8212.91,Paid,REG-01
REV-012944,2026-02-08,2026,Q1,February,DEP-008,CUS-00280,RCAT-001,INV-012054,20264.96,Pending,REG-08
REV-013032,2026-02-08,2026,Q1,February,DEP-001,CUS-01631,RCAT-006,INV-000723,5822.47,Paid,REG-06
REV-013124,2026-02-08,2026,Q1,February,DEP-004,CUS-00795,RCAT-001,INV-011184,17323.82,Pending,REG-08
REV-015051,2026-02-08,2026,Q1,February,DEP-008,CUS-00114,RCAT-009,INV-013853,9077.13,Approved,REG-07
REV-015202,2026-02-08,2026,Q1,February,DEP-005,CUS-00158,RCAT-003,INV-013398,9671.31,Approved,REG-07
REV-016797,2026-02-08,2026,Q1,February,DEP-004,CUS-00367,RCAT-004,INV-004121,6913.54,Approved,REG-06
REV-016985,2026-02-08,2026,Q1,February,DEP-005,CUS-01858,RCAT-003,INV-000230,2667.57,Paid,REG-03
REV-019039,2026-02-08,2026,Q1,February,DEP-010,CUS-00114,RCAT-001,INV-004736,30331.83,Paid,REG-05
REV-019371,2026-02-08,2026,Q1,February,DEP-004,CUS-01796,RCAT-001,INV-000436,9488.28,Paid,REG-03
REV-019534,2026-02-08,2026,Q1,February,DEP-002,CUS-00024,RCAT-007,INV-001899,1717.76,Overdue,REG-01
REV-019881,2026-02-08,2026,Q1,February,DEP-002,CUS-01924,RCAT-002,INV-008126,6434.35,Overdue,REG-08
REV-020660,2026-02-08,2026,Q1,February,DEP-004,CUS-01201,RCAT-010,INV-001029,31480.45,Paid,REG-03
REV-021012,2026-02-08,2026,Q1,February,DEP-006,CUS-00447,RCAT-007,INV-001286,8889.85,Paid,REG-06
REV-021162,2026-02-08,2026,Q1,February,DEP-003,CUS-01922,RCAT-007,INV-004854,5621.48,Paid,REG-04
REV-021494,2026-02-08,2026,Q1,February,DEP-008,CUS-00364,RCAT-002,INV-010701,4628.05,Paid,REG-08
REV-022985,2026-02-08,2026,Q1,February,DEP-001,CUS-00629,RCAT-007,INV-002022,2184.5,Paid,REG-05
REV-023484,2026-02-08,2026,Q1,February,DEP-010,CUS-01026,RCAT-010,INV-014946,8305.59,Overdue,REG-07
REV-000389,2026-02-09,2026,Q1,February,DEP-001,CUS-00516,RCAT-008,INV-012525,66912.88,Cancelled,REG-07
REV-000741,2026-02-09,2026,Q1,February,DEP-010,CUS-01425,RCAT-007,INV-002626,31418.42,Overdue,REG-08
REV-001019,2026-02-09,2026,Q1,February,DEP-009,CUS-01598,RCAT-004,INV-009108,3403.79,Paid,REG-07
REV-002932,2026-02-09,2026,Q1,February,DEP-009,CUS-00531,RCAT-004,INV-000516,17878.52,Approved,REG-03
